ObjectId,Country,ISO2,ISO3,Indicator,Source,CTS_Code,CTS_Name,CTS_Full_Descriptor,Bond_Type,Type_of_Issuer,Use_of_Proceed,Principal_Currency,Unit,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
455,World,,WLD,Cumulative Green Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,ECFF,Green Bonds,"Environment, Climate Change, Climate Finance, Green Bonds",Green Bond,Not Applicable,Not Applicable,Ukrainian Hryvnia,Billion US Dollars,,,,,,,,,,,,,,,,,,,0.048875535
456,World,,WLD,Cumulative Green Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,ECFF,Green Bonds,"Environment, Climate Change, Climate Finance, Green Bonds",Green Bond,Not Applicable,Not Applicable,Ukrainian Hryvnia,Share,,,,,,,,,,,,,,,,,,,0.001379437
457,World,,WLD,Cumulative Green Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,ECFF,Green Bonds,"Environment, Climate Change, Climate Finance, Green Bonds",Green Bond,Not Applicable,Not Applicable,Uruguayan Peso,Billion US Dollars,,,,,,,,,,,,,,,,,,,0.009044526
458,World,,WLD,Cumulative Green Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,ECFF,Green Bonds,"Environment, Climate Change, Climate Finance, Green Bonds",Green Bond,Not Applicable,Not Applicable,Uruguayan Peso,Share,,,,,,,,,,,,,,,,,,,0.000255268
459,World,,WLD,Cumulative Green Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,ECFF,Green Bonds,"Environment, Climate Change, Climate Finance, Green Bonds",Green Bond,Not Applicable,Not Applicable,US Dollar,Billion US Dollars,,,,,,,,,,,,,,,,,,,790.3276815
460,World,,WLD,Cumulative Green Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,ECFF,Green Bonds,"Environment, Climate Change, Climate Finance, Green Bonds",Green Bond,Not Applicable,Not Applicable,US Dollar,Share,,,,,,,,,,,,,,,,,,,22.305787
461,World,,WLD,Cumulative Green Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,ECFF,Green Bonds,"Environment, Climate Change, Climate Finance, Green Bonds",Green Bond,Not Applicable,Not Applicable,Uzbekistani Sum,Billion US Dollars,,,,,,,,,,,,,,,,,,,0.785202357
462,World,,WLD,Cumulative Green Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,ECFF,Green Bonds,"Environment, Climate Change, Climate Finance, Green Bonds",Green Bond,Not Applicable,Not Applicable,Uzbekistani Sum,Share,,,,,,,,,,,,,,,,,,,0.022161133
463,World,,WLD,Cumulative Green Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,ECFF,Green Bonds,"Environment, Climate Change, Climate Finance, Green Bonds",Green Bond,Not Applicable,Not Applicable,Vietnamese Dong,Billion US Dollars,,,,,,,,,,,,,,,,,,,0.317756374
464,World,,WLD,Cumulative Green Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,ECFF,Green Bonds,"Environment, Climate Change, Climate Finance, Green Bonds",Green Bond,Not Applicable,Not Applicable,Vietnamese Dong,Share,,,,,,,,,,,,,,,,,,,0.008968186
465,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Argentinian Peso,Billion US Dollars,,,,,,,,,,,,,,,,,,,0.084057378
466,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Argentinian Peso,Share,,,,,,,,,,,,,,,,,,,0.009214501
467,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Australian Dollar,Billion US Dollars,,,,,,,,,,,,,,,,,,,13.44662399
468,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Australian Dollar,Share,,,,,,,,,,,,,,,,,,,1.47403988
469,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Azerbaijani Manat,Billion US Dollars,,,,,,,,,,,,,,,,,,,0.020058996
470,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Azerbaijani Manat,Share,,,,,,,,,,,,,,,,,,,0.002198898
471,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Brazilian Real,Billion US Dollars,,,,,,,,,,,,,,,,,,,0.539493798
472,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Brazilian Real,Share,,,,,,,,,,,,,,,,,,,0.059140151
473,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,British Pound,Billion US Dollars,,,,,,,,,,,,,,,,,,,14.39229996
474,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,British Pound,Share,,,,,,,,,,,,,,,,,,,1.577706353
475,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Canadian Dollar,Billion US Dollars,,,,,,,,,,,,,,,,,,,6.841174211
476,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Canadian Dollar,Share,,,,,,,,,,,,,,,,,,,0.74994018
477,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Chilean Peso,Billion US Dollars,,,,,,,,,,,,,,,,,,,15.63028913
478,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Chilean Peso,Share,,,,,,,,,,,,,,,,,,,1.713416657
479,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Chilean Unidad de Fomento,Billion US Dollars,,,,,,,,,,,,,,,,,,,0.215181784
480,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Chilean Unidad de Fomento,Share,,,,,,,,,,,,,,,,,,,0.023588563
481,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Chinese Yuan,Billion US Dollars,,,,,,,,,,,,,,,,,,,6.286410783
482,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Chinese Yuan,Share,,,,,,,,,,,,,,,,,,,0.689126148
483,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Colombian Peso,Billion US Dollars,,,,,,,,,,,,,,,,,,,0.997621847
484,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Colombian Peso,Share,,,,,,,,,,,,,,,,,,,0.109360862
485,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Colombian Unidad de Valor Real,Billion US Dollars,,,,,,,,,,,,,,,,,,,0.030780752
486,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Colombian Unidad de Valor Real,Share,,,,,,,,,,,,,,,,,,,0.003374234
487,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Dominican Peso,Billion US Dollars,,,,,,,,,,,,,,,,,,,0.003223207
488,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Dominican Peso,Share,,,,,,,,,,,,,,,,,,,0.000353333
489,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Egyptian Pound,Billion US Dollars,,,,,,,,,,,,,,,,,,,0.003475163
490,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Egyptian Pound,Share,,,,,,,,,,,,,,,,,,,0.000380953
491,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Euro,Billion US Dollars,,,,,,,,,,,,,,,,,,,416.8120515
492,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Euro,Share,,,,,,,,,,,,,,,,,,,45.69158674
493,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Georgian Lari,Billion US Dollars,,,,,,,,,,,,,,,,,,,0.015206039
494,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Georgian Lari,Share,,,,,,,,,,,,,,,,,,,0.00166691
495,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Hong Kong Dollar,Billion US Dollars,,,,,,,,,,,,,,,,,,,5.622608899
496,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Hong Kong Dollar,Share,,,,,,,,,,,,,,,,,,,0.616359151
497,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Hungarian Forint,Billion US Dollars,,,,,,,,,,,,,,,,,,,0.041536863
498,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Hungarian Forint,Share,,,,,,,,,,,,,,,,,,,0.004553336
499,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Indian Rupee,Billion US Dollars,,,,,,,,,,,,,,,,,,,0.19917523
500,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Indian Rupee,Share,,,,,,,,,,,,,,,,,,,0.021833899
501,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Indonesian Rupiah,Billion US Dollars,,,,,,,,,,,,,,,,,,,0.728026055
502,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Indonesian Rupiah,Share,,,,,,,,,,,,,,,,,,,0.079807351
503,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Jamaican Dollar,Billion US Dollars,,,,,,,,,,,,,,,,,,,0.005101715
504,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Jamaican Dollar,Share,,,,,,,,,,,,,,,,,,,0.000559258
505,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Japanese Yen,Billion US Dollars,,,,,,,,,,,,,,,,,,,71.45533746
506,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Japanese Yen,Share,,,,,,,,,,,,,,,,,,,7.833045466
507,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Kazakhstani Tenge,Billion US Dollars,,,,,,,,,,,,,,,,,,,0.075053395
508,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Kazakhstani Tenge,Share,,,,,,,,,,,,,,,,,,,0.00822747
509,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Macanese Pataca,Billion US Dollars,,,,,,,,,,,,,,,,,,,0.125369841
510,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Macanese Pataca,Share,,,,,,,,,,,,,,,,,,,0.013743237
511,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Malaysian Ringgit,Billion US Dollars,,,,,,,,,,,,,,,,,,,0.371900304
512,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Malaysian Ringgit,Share,,,,,,,,,,,,,,,,,,,0.040768291
513,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Mexican Peso,Billion US Dollars,,,,,,,,,,,,,,,,,,,7.056214829
514,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Mexican Peso,Share,,,,,,,,,,,,,,,,,,,0.773513268
515,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Mexican Unidad de Inversion,Billion US Dollars,,,,,,,,,,,,,,,,,,,0.138777566
516,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Mexican Unidad de Inversion,Share,,,,,,,,,,,,,,,,,,,0.015213013
517,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Mongolian Tugrik,Billion US Dollars,,,,,,,,,,,,,,,,,,,0.014075143
518,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Mongolian Tugrik,Share,,,,,,,,,,,,,,,,,,,0.001542939
519,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,New Zealand Dollar,Billion US Dollars,,,,,,,,,,,,,,,,,,,3.169798701
520,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,New Zealand Dollar,Share,,,,,,,,,,,,,,,,,,,0.347478274
521,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Nigerian Naira,Billion US Dollars,,,,,,,,,,,,,,,,,,,0.001425691
522,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Nigerian Naira,Share,,,,,,,,,,,,,,,,,,,0.000156286
523,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Norwegian Krone,Billion US Dollars,,,,,,,,,,,,,,,,,,,1.261506094
524,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Norwegian Krone,Share,,,,,,,,,,,,,,,,,,,0.138288264
525,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Peruvian Sol,Billion US Dollars,,,,,,,,,,,,,,,,,,,0.152504265
526,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Peruvian Sol,Share,,,,,,,,,,,,,,,,,,,0.016717755
527,World,,WLD,Cumulative Social Bond Issuances by Type of Currency,Refinitiv; Country authorities; IMF staff calculations.,,,,Social Bond,Not Applicable,Not Applicable,Philippine Peso,Billion US Dollars,,,,,,,,,,,,,,,,,,,0.715765378
